Student Enrolment Key,Unit of Study Identifier,Semester,Mode of Study,Gender,Age Category,Dom/Int,Mark,Canvas access Week 1,Canvas access Week 2,Canvas access Week 3,Canvas access Week 4,Canvas access Week 5,Canvas access Week 6,Canvas access Week 7,Canvas access Week 8,Canvas access Week 9,Canvas access Week 10,Canvas access Week 11,Canvas access Week 12,Canvas access Week 13,Canvas access Mid-semester break,Canvas access STUVAC
8422,UNIT O,1,Full Time,F,19-21,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8423,UNIT O,1,Full Time,M,18 and Under,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8424,UNIT V,2,Full Time,M,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8425,UNIT M,1,Full Time,M,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8426,UNIT G,2,Full Time,M,19-21,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8427,UNIT V,2,Full Time,F,19-21,Domestic,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8428,UNIT K,1,Full Time,F,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8429,UNIT O,1,Full Time,M,19-21,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8430,UNIT K,1,Full Time,F,19-21,Domestic,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8431,UNIT Y,1,Full Time,M,19-21,Domestic,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8432,UNIT S,1,Full Time,M,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8433,UNIT O,1,Full Time,M,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8434,UNIT Q,2,Full Time,F,22-25,International,35,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
8435,UNIT H,2,Full Time,M,22-25,Domestic,53,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
8436,UNIT S,2,Full Time,F,19-21,Domestic,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8437,UNIT Q,2,Full Time,F,Over 25,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8438,UNIT M,1,Full Time,M,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8439,UNIT T,2,Full Time,M,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8440,UNIT S,1,Full Time,F,18 and Under,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8441,UNIT G,2,Full Time,F,18 and Under,Domestic,50,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
8442,UNIT G,2,Full Time,F,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8443,UNIT A,1,Full Time,F,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8444,UNIT W,2,Full Time,F,22-25,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8445,UNIT O,1,Full Time,M,18 and Under,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8446,UNIT H,2,Full Time,M,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8447,UNIT S,2,Full Time,F,19-21,International,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8448,UNIT H,2,Full Time,M,18 and Under,International,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8449,UNIT O,1,Full Time,F,19-21,International,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8450,UNIT O,1,Full Time,F,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8451,UNIT Q,2,Full Time,F,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8452,UNIT S,2,Full Time,M,19-21,International,63,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
8453,UNIT X,2,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8454,UNIT Q,2,Full Time,F,Over 25,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8455,UNIT T,2,Full Time,M,19-21,Domestic,75,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8456,UNIT O,1,Full Time,F,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8457,UNIT V,2,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8458,UNIT Q,2,Full Time,M,19-21,Domestic,54,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
8459,UNIT Q,2,Full Time,M,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8460,UNIT H,2,Full Time,F,22-25,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8461,UNIT Y,1,Full Time,M,18 and Under,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8462,UNIT S,2,Full Time,F,19-21,International,50,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8463,UNIT S,1,Full Time,M,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8464,UNIT H,2,Full Time,F,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8465,UNIT S,2,Full Time,M,19-21,International,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8466,UNIT H,2,Full Time,M,19-21,International,59,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8467,UNIT S,2,Full Time,F,18 and Under,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8468,UNIT H,2,Full Time,M,18 and Under,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8469,UNIT Y,1,Full Time,M,18 and Under,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8470,UNIT G,2,Full Time,M,18 and Under,Domestic,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8471,UNIT O,1,Full Time,M,22-25,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8472,UNIT H,2,Full Time,F,18 and Under,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8473,UNIT S,1,Full Time,M,18 and Under,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8474,UNIT A,1,Full Time,M,19-21,Domestic,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8475,UNIT X,2,Full Time,M,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8476,UNIT Z,1,Full Time,M,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8477,UNIT S,2,Full Time,F,19-21,International,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8478,UNIT H,2,Full Time,F,19-21,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8479,UNIT S,1,Full Time,F,19-21,International,63,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1
8480,UNIT W,2,Full Time,F,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8481,UNIT G,2,Full Time,M,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
8482,UNIT T,2,Full Time,M,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8483,UNIT C,1,Full Time,M,19-21,International,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8484,UNIT V,2,Full Time,F,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8485,UNIT S,2,Full Time,M,18 and Under,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8486,UNIT S,1,Full Time,M,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8487,UNIT A,1,Full Time,F,22-25,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8488,UNIT O,1,Full Time,M,19-21,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8489,UNIT S,1,Full Time,M,22-25,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8490,UNIT O,1,Full Time,M,19-21,International,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8491,UNIT V,2,Full Time,M,18 and Under,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8492,UNIT V,2,Full Time,M,19-21,Domestic,65,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8493,UNIT V,2,Full Time,M,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8494,UNIT Q,2,Full Time,F,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8495,UNIT X,1,Full Time,F,18 and Under,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8496,UNIT S,1,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8497,UNIT V,2,Full Time,F,18 and Under,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8498,UNIT S,2,Full Time,F,19-21,International,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8499,UNIT K,1,Full Time,F,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8500,UNIT K,1,Full Time,M,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8501,UNIT S,2,Full Time,F,19-21,International,63,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8502,UNIT H,2,Full Time,M,19-21,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8503,UNIT O,1,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8504,UNIT T,2,Full Time,F,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8505,UNIT M,1,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8506,UNIT S,1,Full Time,F,18 and Under,Domestic,94,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8507,UNIT K,1,Full Time,F,18 and Under,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8508,UNIT S,1,Full Time,M,19-21,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
8509,UNIT S,1,Full Time,M,19-21,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8510,UNIT T,2,Full Time,F,19-21,International,56,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
8511,UNIT V,2,Full Time,M,19-21,International,63,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8512,UNIT H,2,Full Time,F,18 and Under,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8513,UNIT G,2,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8514,UNIT O,1,Full Time,F,22-25,International,79,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8515,UNIT Q,2,Full Time,M,19-21,Domestic,62,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8516,UNIT Y,1,Full Time,M,18 and Under,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8517,UNIT H,2,Full Time,M,19-21,Domestic,56,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8518,UNIT G,2,Full Time,M,19-21,Domestic,72,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
8519,UNIT K,1,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8520,UNIT Q,2,Full Time,F,18 and Under,Domestic,60,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0
8521,UNIT O,1,Full Time,M,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8522,UNIT T,2,Full Time,F,19-21,International,90,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8523,UNIT S,1,Full Time,F,19-21,Domestic,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8524,UNIT S,1,Full Time,F,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8525,UNIT V,2,Full Time,M,Over 25,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8526,UNIT M,1,Full Time,F,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8527,UNIT H,2,Full Time,F,Over 25,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8528,UNIT X,1,Full Time,M,19-21,International,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8529,UNIT S,1,Full Time,F,18 and Under,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8530,UNIT Z,1,Full Time,M,19-21,Domestic,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8531,UNIT Y,1,Full Time,F,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8532,UNIT O,1,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8533,UNIT S,1,Full Time,F,18 and Under,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8534,UNIT H,2,Full Time,M,19-21,International,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8535,UNIT G,2,Full Time,F,18 and Under,Domestic,79,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
8536,UNIT A,1,Full Time,F,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8537,UNIT V,2,Full Time,F,19-21,International,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8538,UNIT A,1,Full Time,F,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8539,UNIT C,1,Full Time,F,19-21,Domestic,35,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1
8540,UNIT S,1,Full Time,F,19-21,Domestic,52,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
8541,UNIT V,2,Full Time,F,19-21,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8542,UNIT H,2,Part Time,M,22-25,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8543,UNIT K,1,Full Time,F,18 and Under,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8544,UNIT X,2,Full Time,M,19-21,International,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8545,UNIT Q,2,Full Time,F,18 and Under,Domestic,70,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8546,UNIT G,2,Full Time,M,18 and Under,Domestic,74,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8547,UNIT O,1,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8548,UNIT Q,2,Full Time,F,19-21,Domestic,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8549,UNIT G,2,Full Time,F,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8550,UNIT H,2,Full Time,F,19-21,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8551,UNIT A,1,Full Time,F,22-25,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8552,UNIT M,1,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8553,UNIT Q,2,Full Time,M,19-21,Domestic,82,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
8554,UNIT S,2,Full Time,F,19-21,International,63,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
8555,UNIT O,1,Full Time,M,18 and Under,Domestic,51,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
8556,UNIT K,1,Full Time,F,19-21,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8557,UNIT Q,2,Full Time,F,18 and Under,Domestic,79,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8558,UNIT O,1,Full Time,M,18 and Under,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8559,UNIT O,1,Part Time,M,19-21,Domestic,75,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8560,UNIT Y,1,Full Time,F,18 and Under,Domestic,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8561,UNIT Q,2,Full Time,F,19-21,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8562,UNIT Q,2,Full Time,F,18 and Under,Domestic,51,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
8563,UNIT V,2,Full Time,M,18 and Under,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8564,UNIT X,1,Full Time,F,18 and Under,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8565,UNIT S,1,Full Time,F,19-21,International,44,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
8566,UNIT O,1,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8567,UNIT V,2,Full Time,M,19-21,International,69,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8568,UNIT K,1,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8569,UNIT V,2,Full Time,F,18 and Under,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8570,UNIT H,2,Full Time,F,18 and Under,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8571,UNIT O,1,Full Time,F,19-21,International,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8572,UNIT Q,2,Part Time,F,18 and Under,Domestic,40,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
8573,UNIT V,2,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8574,UNIT V,2,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8575,UNIT K,1,Full Time,F,18 and Under,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8576,UNIT V,2,Full Time,F,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8577,UNIT V,2,Full Time,M,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8578,UNIT S,1,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8579,UNIT Q,2,Full Time,M,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8580,UNIT S,1,Full Time,M,19-21,International,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8581,UNIT X,1,Full Time,F,19-21,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8582,UNIT Z,1,Full Time,M,19-21,International,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8583,UNIT H,2,Full Time,M,18 and Under,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8584,UNIT G,2,Full Time,F,19-21,Domestic,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8585,UNIT A,1,Full Time,F,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8586,UNIT T,2,Full Time,F,19-21,Domestic,79,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
8587,UNIT O,1,Full Time,M,19-21,Domestic,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8588,UNIT O,1,Full Time,M,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8589,UNIT A,1,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8590,UNIT A,1,Full Time,F,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8591,UNIT A,1,Full Time,M,22-25,Domestic,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8592,UNIT M,1,Full Time,M,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8593,UNIT M,1,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8594,UNIT O,1,Full Time,M,19-21,Domestic,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8595,UNIT S,1,Full Time,F,18 and Under,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8596,UNIT H,2,Full Time,M,18 and Under,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8597,UNIT Q,2,Full Time,M,Over 25,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8598,UNIT V,2,Full Time,F,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8599,UNIT K,1,Full Time,F,19-21,International,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8600,UNIT K,1,Full Time,M,22-25,Domestic,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8601,UNIT O,1,Full Time,M,18 and Under,Domestic,69,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
8602,UNIT S,1,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8603,UNIT G,2,Full Time,F,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8604,UNIT X,1,Full Time,M,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8605,UNIT K,1,Full Time,F,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8606,UNIT S,2,Full Time,F,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8607,UNIT Q,2,Full Time,M,19-21,International,57,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1
8608,UNIT O,1,Full Time,F,18 and Under,Domestic,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8609,UNIT Q,2,Full Time,F,19-21,Domestic,93,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8610,UNIT T,2,Full Time,F,19-21,International,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8611,UNIT Q,2,Full Time,M,22-25,International,80,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
8612,UNIT V,2,Full Time,M,19-21,Domestic,63,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8613,UNIT X,1,Full Time,M,19-21,International,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8614,UNIT W,2,Full Time,F,19-21,International,73,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8615,UNIT Z,1,Full Time,F,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8616,UNIT S,1,Full Time,M,22-25,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8617,UNIT O,1,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8618,UNIT G,2,Full Time,M,19-21,Domestic,76,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8619,UNIT C,1,Full Time,F,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8620,UNIT M,1,Full Time,F,22-25,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8621,UNIT H,2,Full Time,F,18 and Under,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8622,UNIT S,1,Full Time,M,19-21,Domestic,54,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
8623,UNIT T,2,Full Time,M,19-21,Domestic,57,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
8624,UNIT O,1,Full Time,F,19-21,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8625,UNIT O,1,Full Time,F,19-21,Domestic,70,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
8626,UNIT X,2,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8627,UNIT S,2,Full Time,F,19-21,International,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8628,UNIT X,1,Full Time,M,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8629,UNIT S,2,Full Time,M,18 and Under,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8630,UNIT A,1,Full Time,M,19-21,Domestic,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8631,UNIT H,2,Full Time,M,22-25,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8632,UNIT W,2,Full Time,F,19-21,International,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8633,UNIT S,1,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8634,UNIT S,1,Full Time,M,19-21,Domestic,24,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
8635,UNIT O,1,Full Time,M,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8636,UNIT O,1,Full Time,M,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8637,UNIT H,2,Full Time,M,19-21,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8638,UNIT C,1,Full Time,M,Over 25,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8639,UNIT A,1,Full Time,F,19-21,Domestic,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8640,UNIT H,2,Full Time,M,22-25,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8641,UNIT O,1,Full Time,F,18 and Under,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8642,UNIT O,1,Full Time,M,22-25,International,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8643,UNIT S,1,Full Time,F,19-21,Domestic,79,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
8644,UNIT O,1,Full Time,M,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8645,UNIT G,2,Full Time,F,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8646,UNIT O,1,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8647,UNIT K,1,Full Time,M,19-21,International,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8648,UNIT X,2,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8649,UNIT G,2,Full Time,F,19-21,Domestic,57,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8650,UNIT H,2,Full Time,M,19-21,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8651,UNIT H,2,Full Time,M,18 and Under,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8652,UNIT H,2,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8653,UNIT V,2,Full Time,F,18 and Under,Domestic,59,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8654,UNIT Q,2,Full Time,F,Over 25,International,50,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
8655,UNIT A,1,Full Time,F,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8656,UNIT S,1,Full Time,F,19-21,International,34,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
